fotmob_id,nom_fotmob,volume_course,score_volume,pressing,score_pressing,recuperation,score_recuperation,distance_90_reelle,sprints_90_reels,source,relentless,styles_ea
1002039,Aaron Hickey,Moyen,0.364,Moyen,0.451,Moyen,0.602,,,estime EA,,
1083349,Afonso Sousa,Moyen,0.636,Moyen,0.651,,,,,estime EA,,First Touch|Gamechanger|Inventive|Technical
1180321,Devyne Rensch,Moyen,0.545,Moyen,0.574,Moyen,0.522,,,estime EA,,Intercept|Jockey|Slide Tackle
427438,Héctor Bellerín,Moyen,0.564,Moyen,0.602,Bas,0.164,,,estime EA,,
771630,Gideon Mensah,Haut,0.709,Moyen,0.66,Haut,0.835,,,estime EA,,Jockey
923196,Lassine Sinayoko,Moyen,0.545,Moyen,0.544,Moyen,0.339,,,estime EA,,
1285872,Jonas Urbig,Bas,0.065,Bas,0.0,Haut,0.694,5411,0.0,mesure FotMob,,Cross Claimer|Footwork
403049,Thomas Strakosha,Bas,-0.309,Bas,-0.113,Bas,0.157,,,estime EA,,
609755,Kalvin Phillips,Bas,0.255,Bas,0.285,,,,,estime EA,,Slide Tackle
751649,Jack Harrison,Moyen,0.655,Moyen,0.608,Bas,0.271,,,estime EA,,Pinged Pass
1067260,Jakub Kaminski,Moyen,0.618,Haut,0.715,Bas,0.229,,,estime EA,,Rapid
869054,Stefano Turati,Bas,-0.182,Bas,-0.103,Moyen,0.45,,,estime EA,,
1282285,Tijjani Noslin,Moyen,0.345,Moyen,0.535,Bas,0.097,,,estime EA,,
1460063,Thiago Fernández,Moyen,0.527,Haut,0.689,Moyen,0.547,,,estime EA,,
242156,Djibril Sidibé,Moyen,0.509,Moyen,0.427,Moyen,0.463,,,estime EA,,Anticipate|Jockey
1080983,Ilia Gruev,Haut,0.691,Moyen,0.49,Bas,0.285,,,estime EA,,
1598982,Gerard Martín,Bas,0.261,Moyen,0.349,Moyen,0.344,10031,8.0,mesure FotMob,,
353519,Kevin Akpoguma,Moyen,0.455,Moyen,0.548,,,,,estime EA,,Block
478388,Manolis Siopis,Haut,1,Haut,0.893,,,,,estime EA,oui,Jockey|Relentless|Slide Tackle
799497,Samuele Birindelli,Moyen,0.655,Haut,0.669,,,,,estime EA,,
917808,Jérémy Le Douaron,Moyen,0.564,Moyen,0.49,,,,,estime EA,,Precision Header|Technical
1107286,Wilfried Gnonto,Moyen,0.527,Haut,0.689,Haut,0.747,,,estime EA,,Quick Step|Rapid
1161211,Fabian Rieder,Moyen,0.636,Moyen,0.61,Moyen,0.364,,,estime EA,,Dead Ball|First Touch|Incisive Pass|Long Ball Pass|Whipped Pass
915415,Peer Koopmeiners,Haut,0.95,Haut,0.673,Haut,0.876,,,estime EA,oui,Anticipate|Bruiser|Dead Ball|Intercept|Press Proven|Relentless
132035,Andriy Yarmolenko,Moyen,0.364,Moyen,0.339,,,,,estime EA,,
942365,Troy Parrott,Moyen,0.527,Moyen,0.587,Bas,0.058,,,estime EA,,Finesse Shot
924315,Kanya Fujimoto,Haut,0.691,Haut,0.693,,,,,estime EA,,First Touch|Incisive Pass|Inventive
182962,Tom Cairney,Bas,0.236,Bas,0.227,Moyen,0.492,,,estime EA,,
311630,Samu Sáiz,Moyen,0.636,Moyen,0.641,,,,,estime EA,,Gamechanger|Technical
541588,Franco Cervi,Moyen,0.545,Moyen,0.645,,,,,estime EA,,Inventive|Quick Step
729988,Matt Turner,Bas,-0.091,Bas,-0.057,,,,,estime EA,,Far Throw|Footwork
956726,Bart van Rooij,Haut,0.691,Haut,0.673,Haut,0.953,,,estime EA,,Block|Long Throw|Whipped Pass
1281090,Philipp Treu,Haut,0.964,Haut,0.782,Moyen,0.491,,,estime EA,,Anticipate
412762,Matías Kranevitter,Moyen,0.436,Moyen,0.459,Moyen,0.48,,,estime EA,,
605647,Conor Chaplin,Moyen,0.509,Haut,0.661,,,,,estime EA,,Acrobatic|Finesse Shot|Incisive Pass
689302,Ben Sheaf,Moyen,0.618,Moyen,0.39,,,,,estime EA,,Anticipate|Inventive|Press Proven
612277,Lucas Tousart,Haut,0.841,Moyen,0.548,Haut,0.858,,,estime EA,oui,Bruiser|Pinged Pass|Press Proven|Relentless
146801,Hernán Galindez,Bas,-0.218,Bas,-0.158,,,,,estime EA,,Footwork
1305543,Kévin Danois,Moyen,0.636,Moyen,0.427,Haut,0.914,,,estime EA,,
750473,Vaclav Jemelka,Moyen,0.564,Moyen,0.47,Haut,0.759,,,estime EA,,
212156,Pavel Kaderábek,Moyen,0.655,Moyen,0.597,,,,,estime EA,,
741397,Jens Petter Hauge,Haut,0.854,Moyen,0.629,Moyen,0.592,11468,11.1,mesure FotMob,,Finesse Shot|Gamechanger|Technical
773831,Philippe Sandler,Bas,0.145,Bas,0.282,Moyen,0.407,,,estime EA,,Aerial Fortress|Jockey|Long Ball Pass|Long Throw
807148,Luca Pellegrini,Moyen,0.473,Moyen,0.565,Moyen,0.38,,,estime EA,,
1171140,Jaidon Anthony,Haut,0.8,Haut,0.706,Moyen,0.529,,,estime EA,,Dead Ball|Finesse Shot|Technical
1072054,Daniel Maldini,Moyen,0.527,Moyen,0.475,Bas,0.294,,,estime EA,,Technical
1176780,Nnamdi Collins,Moyen,0.397,Moyen,0.549,Haut,0.698,10307,9.6,mesure FotMob,,Slide Tackle
688271,Auston Trusty,Haut,0.745,Moyen,0.644,Bas,0.271,,,estime EA,,
1012842,Gianluca Gaetano,Bas,0.327,Moyen,0.426,Moyen,0.647,,,estime EA,,
1027447,Julián Araujo,Haut,0.75,Haut,0.858,,,,,estime EA,oui,Relentless|Slide Tackle
1067763,Trai Hume,Haut,0.782,Haut,0.689,Moyen,0.467,,,estime EA,,Block|Long Ball Pass|Slide Tackle
1310270,Kamory Doumbia,Moyen,0.545,Moyen,0.513,Haut,0.956,,,estime EA,,Intercept
1282582,Tom Rothe,Haut,0.673,Moyen,0.533,Haut,0.849,,,estime EA,,Long Throw|Whipped Pass
1173684,Gabriel Silva,Moyen,0.582,Haut,0.792,Bas,0.159,,,estime EA,,Dead Ball|Gamechanger|Quick Step|Technical
528453,Harry Winks,Moyen,0.618,Moyen,0.379,,,,,estime EA,,Long Ball Pass
619513,Eldor Shomurodov,Moyen,0.418,Moyen,0.594,Bas,0.051,,,estime EA,,Chip Shot|Enforcer
942549,Billy Gilmour,Moyen,0.473,Moyen,0.484,Haut,0.781,,,estime EA,,
1125720,Robin Roefs,Bas,-0.309,Bas,-0.236,Haut,0.771,,,estime EA,,Far Reach|Footwork
1292833,Tyler Dibling,Moyen,0.491,Moyen,0.583,Haut,0.869,,,estime EA,,Incisive Pass|Technical
888167,Kike Pérez,Moyen,0.545,Moyen,0.442,,,,,estime EA,,First Touch|Press Proven
1187389,Kilian Fischer,Haut,0.8,Haut,0.757,Moyen,0.381,,,estime EA,,
1396372,Mika Godts,Bas,0.16,Haut,0.786,Bas,0.317,9767,13.3,mesure FotMob,,Technical
1146376,Eren Dinkci,Haut,0.691,Haut,0.744,Moyen,0.629,,,estime EA,,Finesse Shot|Rapid
187358,Florian Kainz,Moyen,0.509,Moyen,0.499,,,,,estime EA,,Dead Ball|Incisive Pass|Whipped Pass
282281,Denis Suárez,Bas,0.2,Bas,0.283,Haut,0.808,,,estime EA,,Technical
914402,Jack Clarke,Haut,0.673,Haut,0.666,,,,,estime EA,,Technical
949647,Becir Omeragic,Moyen,0.509,Moyen,0.519,,,,,estime EA,,
1102240,Casper Tengstedt,Moyen,0.582,Moyen,0.64,Bas,0.012,,,estime EA,,
1482294,Conrad Harder,Moyen,0.418,Moyen,0.513,Bas,0.145,,,estime EA,,Enforcer|Power Shot
819215,Lloyd Kelly,Bas,0.304,Moyen,0.345,Haut,0.686,10112,7.6,mesure FotMob,,Jockey|Long Ball Pass|Long Throw|Slide Tackle
1155675,Jakob Breum,Haut,1,Haut,0.915,Bas,0.322,,,estime EA,oui,Relentless
196308,Matej Vydra,Moyen,0.473,Moyen,0.576,,,,,estime EA,,Finesse Shot
447367,Ali Sowe,Moyen,0.618,Moyen,0.583,Bas,0.031,,,estime EA,,Enforcer
612150,Dominic Calvert-Lewin,Moyen,0.4,Moyen,0.424,Bas,0.039,,,estime EA,,Aerial Fortress
1208987,Óscar Aranda,Bas,0.236,Moyen,0.461,,,,,estime EA,,Dead Ball|Gamechanger|Technical|Trickster
915156,Christos Mandas,Bas,-0.309,Bas,-0.307,,,,,estime EA,,
290604,Joel Pohjanpalo,Moyen,0.618,Moyen,0.491,,,,,estime EA,,Aerial Fortress|Enforcer|Precision Header|Press Proven
671855,Fran Navarro,Haut,0.709,Moyen,0.629,Bas,0.019,,,estime EA,,Finesse Shot|First Touch
1091193,Maduka Okoye,Bas,-0.109,Bas,-0.217,Bas,0.234,,,estime EA,,
1203490,Daan Rots,Moyen,0.618,Haut,0.685,Moyen,0.568,,,estime EA,,Incisive Pass|Inventive|Rapid
117541,Tjaronn Chery,Haut,0.673,Moyen,0.645,Bas,0.052,,,estime EA,,Dead Ball|Finesse Shot|Gamechanger|Incisive Pass|Low Driven Shot|Power Shot
1069536,Anass Zaroury,Moyen,0.6,Haut,0.708,Moyen,0.388,,,estime EA,,Precision Header|Technical
1228558,Andreas Schjelderup,Moyen,0.414,Haut,0.738,Moyen,0.55,10346,12.6,mesure FotMob,,Finesse Shot|Technical
1322858,Pablo Durán,Moyen,0.582,Moyen,0.548,Bas,0.09,,,estime EA,,
1280225,Estéban Lepaul,Haut,0.745,Haut,0.674,Bas,0.004,,,estime EA,,Gamechanger
465726,Nikola Storm,Moyen,0.527,Moyen,0.587,Bas,0.104,,,estime EA,,Finesse Shot|Low Driven Shot
1011117,Robert Navarro,Moyen,0.515,Haut,0.882,Moyen,0.494,10565,14.2,mesure FotMob,,Gamechanger|Technical
892751,Alan,Haut,0.727,Haut,0.688,Bas,0.067,,,estime EA,,Dead Ball
1359970,Ruben van Bommel,Moyen,0.455,Moyen,0.609,Haut,0.925,,,estime EA,,Finesse Shot|First Touch|Rapid
573756,Jesús Imaz,Haut,0.782,Moyen,0.648,Bas,0.029,,,estime EA,,Finesse Shot|First Touch|Low Driven Shot|Precision Header|Technical
1079103,Jacob Greaves,Moyen,0.564,Moyen,0.5,,,,,estime EA,,Aerial Fortress
1233404,Pablo Torre,Moyen,0.564,Moyen,0.592,Moyen,0.504,,,estime EA,,
1430151,Brajan Gruda,Moyen,0.473,Moyen,0.576,Haut,0.748,,,estime EA,,First Touch|Long Throw|Pinged Pass|Technical
1486264,Claudio Echeverri,Bas,0.273,Moyen,0.587,Bas,0.241,,,estime EA,,
1388678,Clément Akpa,Moyen,0.491,Moyen,0.512,Moyen,0.464,,,estime EA,,
793820,Anel Ahmedhodzic,Moyen,0.655,Moyen,0.526,Moyen,0.611,,,estime EA,,
866517,Myron Boadu,Moyen,0.6,Haut,0.667,,,,,estime EA,,
1102289,Juan Iglesias,Moyen,0.636,Moyen,0.621,Haut,0.786,,,estime EA,,Block|Intercept|Long Throw
1097229,Orri Óskarsson,Moyen,0.582,Moyen,0.568,Bas,0.01,,,estime EA,,
1077653,Valentin Gendrey,Haut,0.691,Haut,0.703,,,,,estime EA,,Anticipate|Whipped Pass
501568,Davie Selke,Moyen,0.6,Moyen,0.535,Bas,0.012,,,estime EA,,Aerial Fortress|Enforcer
671326,Nuno da Costa,Moyen,0.527,Moyen,0.618,Haut,0.699,,,estime EA,,Precision Header|Quick Step|Technical
873014,Oliver Skipp,Moyen,0.455,Moyen,0.426,,,,,estime EA,,Bruiser|Slide Tackle
966146,Zuriko Davitashvili,Haut,0.673,Haut,0.727,,,,,estime EA,,Gamechanger|Inventive|Technical
191873,Juanmi,Moyen,0.491,Moyen,0.552,,,,,estime EA,,
252650,Gianluca Caprari,Moyen,0.436,Moyen,0.551,,,,,estime EA,,First Touch|Gamechanger|Incisive Pass|Inventive
529625,Andrés Cubas,Haut,0.836,Moyen,0.64,Haut,0.984,,,estime EA,,Slide Tackle
445856,Wesley Saïd,Moyen,0.455,Moyen,0.507,Bas,0.095,,,estime EA,,Gamechanger|Technical
924485,Mark McKenzie,Moyen,0.636,Moyen,0.641,Moyen,0.386,,,estime EA,,
955572,Danylo Sikan,Moyen,0.509,Moyen,0.59,,,,,estime EA,,
1408580,Joaquín Panichelli,Moyen,0.618,Moyen,0.471,Bas,0.208,,,estime EA,,Precision Header|Press Proven
1624039,Jesús Rodríguez,Bas,0.291,Moyen,0.554,Moyen,0.414,,,estime EA,,
365672,Sofiane Boufal,Bas,0.309,Moyen,0.5,Haut,0.932,,,estime EA,,Finesse Shot|Inventive|Technical
412357,Paul Onuachu,Bas,0.2,Bas,0.222,Bas,0.066,,,estime EA,,Aerial Fortress|Enforcer|Gamechanger|Precision Header
500502,Adam Masina,Bas,0.236,Bas,0.247,,,,,estime EA,,Slide Tackle
847629,Derek Cornelius,Moyen,0.545,Moyen,0.432,Moyen,0.405,,,estime EA,,
846009,Adam Idah,Moyen,0.491,Moyen,0.542,,,,,estime EA,,Gamechanger|Press Proven
1085401,David Zima,Moyen,0.378,Moyen,0.403,Moyen,0.619,10278,8.2,mesure FotMob,,Jockey
963965,Fabio Carvalho,Moyen,0.4,Moyen,0.536,,,,,estime EA,,Technical
912342,Julien Le Cardinal,Haut,0.673,Moyen,0.523,,,,,estime EA,,
1288187,Gabriel Pereira,Moyen,0.344,Bas,0.213,Moyen,0.463,10212,5.8,mesure FotMob,,Long Ball Pass
509151,Oli McBurnie,Moyen,0.582,Moyen,0.416,,,,,estime EA,,Enforcer
966021,Taylor Harwood-Bellis,Moyen,0.618,Moyen,0.491,,,,,estime EA,,Block|Long Ball Pass
1198712,Martin Vitík,Moyen,0.418,Moyen,0.483,Haut,0.666,,,estime EA,,Intercept
1281107,Max Rosenfelder,Moyen,0.418,Moyen,0.513,Haut,0.695,,,estime EA,,Anticipate
1311915,Ilias Akhomach,Moyen,0.509,Moyen,0.59,Haut,0.752,,,estime EA,,
561869,Haris Belkebla,Haut,0.986,Moyen,0.596,Haut,0.791,,,estime EA,oui,Relentless
740161,David Okereke,Moyen,0.545,Moyen,0.615,,,,,estime EA,,First Touch
1200630,Koni De Winter,Moyen,0.655,Moyen,0.516,Bas,0.315,,,estime EA,,
988769,Mojmír Chytil,Moyen,0.618,Moyen,0.563,,,,,estime EA,,
449241,Adnan Januzaj,Bas,0.273,Moyen,0.404,,,,,estime EA,,Inventive|Long Ball Pass|Pinged Pass|Technical
1177779,Alidu Seidu,Bas,0.2,Bas,0.324,Haut,0.974,,,estime EA,,Anticipate|Block|Long Throw
951773,Vasil Kusej,Haut,0.662,Haut,0.826,,,10861,13.6,mesure FotMob,,Quick Step|Technical
922892,Sebastiaan Bornauw,Bas,0.236,Moyen,0.359,Bas,0.266,,,estime EA,,Block
845998,Antonio Blanco,Moyen,0.6,Moyen,0.352,Haut,0.967,,,estime EA,,Intercept
1391209,Jair Cunha,Moyen,0.545,Moyen,0.462,Bas,0.214,,,estime EA,,
509349,Asger Sørensen,Moyen,0.473,Bas,0.179,,,,,estime EA,,Intercept|Long Ball Pass
574200,Eric Bailly,Bas,0.091,Bas,0.219,Moyen,0.464,,,estime EA,,Slide Tackle
1197039,Martín Satriano,Moyen,0.455,Moyen,0.426,Bas,0.212,,,estime EA,,
1179331,Mohamed Abdelmonem,Moyen,0.418,Moyen,0.401,,,,,estime EA,,
942393,Ayase Ueda,Moyen,0.582,Moyen,0.589,Bas,0.043,,,estime EA,,Precision Header
1407468,Santiago Mouriño,Bas,0.204,Moyen,0.369,Haut,0.991,9924,8.1,mesure FotMob,,
1257305,Sorriso,Moyen,0.473,Moyen,0.586,Haut,0.701,,,estime EA,,Gamechanger
115180,Domagoj Vida,Moyen,0.582,Moyen,0.446,,,,,estime EA,,Anticipate|Block|Intercept|Precision Header
1368557,Gift Orban,Moyen,0.364,Moyen,0.532,Bas,0.023,,,estime EA,,First Touch|Power Shot
958232,Samuel Essende,Moyen,0.636,Moyen,0.6,Moyen,0.486,,,estime EA,,Enforcer
1186780,Alexandre Penetra,Moyen,0.636,Moyen,0.499,Moyen,0.34,,,estime EA,,Anticipate|Block
1355636,Arthur Chaves,Haut,0.709,Moyen,0.629,Moyen,0.556,,,estime EA,,Bruiser
1367924,Can Uzun,Haut,0.952,Bas,0.208,Moyen,0.471,11881,6.4,mesure FotMob,,Finesse Shot|First Touch|Gamechanger|Technical
446392,Jon Gorenc-Stankovic,Haut,0.8,Moyen,0.33,Haut,0.854,,,estime EA,,Aerial Fortress|Intercept|Precision Header
760398,Cédric Kipré,Moyen,0.655,Moyen,0.506,,,,,estime EA,,Bruiser|Intercept|Precision Header
858198,Sasa Kalajdzic,Bas,0.018,Bas,0.119,,,,,estime EA,,
150389,Massimo Coda,Moyen,0.509,Moyen,0.488,,,,,estime EA,,Finesse Shot|Gamechanger|Incisive Pass
821728,Jorge Cuenca,Moyen,0.473,Moyen,0.453,Moyen,0.488,,,estime EA,,Precision Header
853108,Jean-Philippe Krasso,Moyen,0.527,Moyen,0.465,Bas,0.141,,,estime EA,,Enforcer|Incisive Pass|Press Proven
557799,Duje Caleta-Car,Bas,0.327,Bas,0.273,Bas,0.31,,,estime EA,,Aerial Fortress|Bruiser
796504,Barnabás Varga,Moyen,0.527,Moyen,0.496,Haut,0.81,,,estime EA,,Aerial Fortress
458976,Hauke Wahl,Haut,0.709,Bas,0.294,Moyen,0.473,,,estime EA,,Block|Slide Tackle
864066,Ousseynou Ba,Moyen,0.582,Moyen,0.517,Bas,0.222,,,estime EA,,Aerial Fortress|Anticipate|Bruiser
750880,Ardian Ismajli,Moyen,0.582,Moyen,0.497,Moyen,0.505,,,estime EA,,Bruiser|Intercept|Slide Tackle
197352,Juan Jesus,Moyen,0.416,Moyen,0.364,Haut,0.784,10347,7.5,mesure FotMob,,Long Ball Pass
1321562,Diego Coppola,Moyen,0.509,Bas,0.326,Bas,0.169,,,estime EA,,Aerial Fortress|Intercept
1231677,Zeno Van Den Bosch,Moyen,0.382,Bas,0.275,,,,,estime EA,,Intercept|Long Ball Pass|Press Proven
690302,Rick van Drongelen,Moyen,0.527,Moyen,0.384,Moyen,0.635,,,estime EA,,Aerial Fortress|Block|Precision Header|Slide Tackle
530858,Marvin Friedrich,Bas,0.273,Bas,0.251,,,,,estime EA,,Anticipate
831474,Marin Pongracic,Moyen,0.418,Bas,0.33,Moyen,0.576,,,estime EA,,Intercept|Long Ball Pass
1254217,Carlos Domínguez,Bas,0.309,Bas,0.286,Haut,0.797,,,estime EA,,
1206806,Kialonda Gaspar,Haut,0.709,Moyen,0.518,Bas,0.16,,,estime EA,,
193927,Paulo Oliveira,Moyen,0.491,Bas,0.318,Bas,0.205,,,estime EA,,Slide Tackle
205893,Jannik Vestergaard,Bas,0.255,Bas,-0.01,,,,,estime EA,,Bruiser|Long Ball Pass
299981,Pablo Marí,Moyen,0.473,Bas,0.281,Moyen,0.607,,,estime EA,,Intercept|Long Ball Pass|Precision Header
956921,Abdelkabir Abqar,Moyen,0.418,Bas,0.116,Haut,0.702,,,estime EA,,Anticipate
1186444,Charlie Cresswell,Moyen,0.455,Moyen,0.334,Bas,0.276,,,estime EA,,Aerial Fortress|Block|Precision Header|Slide Tackle
566425,Domingos Duarte,Moyen,0.473,Bas,0.291,Bas,0.228,,,estime EA,,Slide Tackle
1529222,Pietro Comuzzo,Moyen,0.527,Moyen,0.343,Moyen,0.378,,,estime EA,,
420731,Gautier Lloris,Moyen,0.564,Bas,0.185,Moyen,0.458,,,estime EA,,Aerial Fortress|Intercept|Precision Header
193901,Stefan Bell,Bas,0.164,Bas,-0.006,Moyen,0.564,,,estime EA,,
817821,Darius Olaru,Haut,0.818,Haut,0.734,Haut,0.947,,,estime EA,,Incisive Pass|Inventive|Low Driven Shot|Technical
358936,Ozan Tufan,Moyen,0.636,Moyen,0.59,Haut,0.769,,,estime EA,,Precision Header
1091907,Fisayo Dele-Bashiru,Moyen,0.564,Moyen,0.622,Bas,0.098,,,estime EA,,Power Shot|Rapid
671159,Olivier Ntcham,Haut,0.673,Moyen,0.574,Moyen,0.524,,,estime EA,,Incisive Pass|Technical
887689,Claudio Gomes,Haut,0.818,Haut,0.805,,,,,estime EA,,Anticipate|Jockey|Quick Step
1018564,Nicolás Capaldo,Haut,1,Haut,0.89,Haut,0.936,,,estime EA,oui,Relentless
214570,Jeffrey Schlupp,Moyen,0.6,Moyen,0.586,,,,,estime EA,,
686460,Santiago Colombatto,Haut,0.818,Moyen,0.653,Moyen,0.617,,,estime EA,,Aerial Fortress|Dead Ball|Incisive Pass|Long Ball Pass
523193,Josh Laurent,Haut,0.909,Haut,0.73,Moyen,0.657,,,estime EA,,
1215062,Matej Rynes,Moyen,0.618,Moyen,0.603,,,,,estime EA,,Power Shot
1097009,Oliver Sørensen,Haut,0.945,Haut,0.673,Bas,0.101,,,estime EA,,Aerial Fortress
1354561,Diego Gómez,Moyen,0.545,Moyen,0.523,Haut,0.931,,,estime EA,,
902969,Francisco Ortega,Moyen,0.332,Moyen,0.489,Moyen,0.593,10180,9.5,mesure FotMob,,Quick Step|Rapid
850288,Miguel Crespo,Haut,0.895,Haut,0.774,Haut,0.738,,,estime EA,oui,Relentless|Slide Tackle
308841,Ivan Schranz,Haut,0.691,Moyen,0.642,,,,,estime EA,,
866570,Luke McCowan,Haut,0.691,Haut,0.683,,,,,estime EA,,Technical
1477878,Anan Khalaili,Moyen,0.448,Haut,0.942,Haut,0.997,10441,15.9,mesure FotMob,,Inventive
947884,Wouter Burger,Haut,0.764,Moyen,0.651,Haut,0.882,,,estime EA,,Aerial Fortress|Intercept|Slide Tackle
1247323,David Jurasek,Moyen,0.636,Haut,0.702,Moyen,0.554,,,estime EA,,Long Ball Pass|Pinged Pass|Press Proven|Whipped Pass
861668,Dejan Ljubicic,Haut,0.877,Haut,0.715,Moyen,0.363,,,estime EA,oui,Relentless
1055327,Antonio Sánchez,Haut,0.818,Moyen,0.643,Moyen,0.649,,,estime EA,,
1049004,Oliver Edvardsen,Haut,0.691,Haut,0.764,Moyen,0.624,,,estime EA,,Gamechanger|Rapid
556027,Maximilian Wittek,Haut,0.709,Haut,0.67,,,,,estime EA,,Power Shot|Whipped Pass
767716,Aurélio Buta,Moyen,0.618,Haut,0.756,,,,,estime EA,,
958010,Amar Dedic,Moyen,0.49,Haut,0.746,Moyen,0.634,10507,12.3,mesure FotMob,,Technical
1203528,Alvyn Sanches,Haut,0.745,Haut,0.756,,,,,estime EA,,Anticipate|First Touch|Inventive|Press Proven
1300526,Nico O'Reilly,Haut,0.747,Haut,0.683,Moyen,0.606,11077,11.6,mesure FotMob,,
166934,Stefan Schwab,Moyen,0.564,Moyen,0.449,,,,,estime EA,,Long Ball Pass|Precision Header
794393,Adrian Beck,Haut,0.859,Haut,0.688,Haut,0.917,,,estime EA,oui,Relentless
1239749,Mandela Keita,Haut,0.709,Haut,0.67,Haut,0.806,,,estime EA,,
1187240,Busanello,Haut,1,Haut,0.845,Haut,0.692,,,estime EA,oui,Anticipate|Block|Incisive Pass|Intercept|Jockey|Relentless|Whipped Pass
429955,John Lundstram,Haut,0.782,Moyen,0.526,,,,,estime EA,,Long Ball Pass|Power Shot
541933,Mama Baldé,Moyen,0.636,Haut,0.712,Haut,0.691,,,estime EA,,Quick Step
873559,Zian Flemming,Haut,0.764,Moyen,0.56,Bas,0.095,,,estime EA,,Inventive|Long Throw|Precision Header
1106599,Thibo Somers,Haut,0.891,Haut,0.773,,,,,estime EA,,Aerial Fortress|Gamechanger|Long Throw|Precision Header|Rapid
1185609,Robin Fellhauer,Haut,0.909,Haut,0.689,Moyen,0.49,,,estime EA,,Aerial Fortress|Anticipate|Intercept
586474,Kingsley Ehizibue,Haut,0.673,Haut,0.747,Moyen,0.408,,,estime EA,,
1111980,Youri Regeer,Haut,0.694,Moyen,0.648,Haut,0.902,10947,11.3,mesure FotMob,,First Touch|Tiki Taka
850295,Alessio Zerbin,Haut,0.691,Moyen,0.622,Moyen,0.337,,,estime EA,,Technical
687868,Jeffrey De Lange,Bas,-0.255,Bas,0.081,Bas,0.312,,,estime EA,,Far Throw|Long Ball Pass
632870,Håkon Evjen,Haut,0.988,Moyen,0.62,Haut,0.69,12269,11.2,mesure FotMob,,Inventive|Technical|Trickster
1081025,Mads Bidstrup,Haut,0.818,Moyen,0.602,,,,,estime EA,,Aerial Fortress|Anticipate|Jockey|Press Proven
1162410,Berkan Kutlu,Haut,0.859,Haut,0.79,Haut,0.678,,,estime EA,oui,Relentless
978170,Tomi Horvat,Haut,0.709,Moyen,0.609,Haut,0.767,,,estime EA,,Dead Ball|Technical
1427819,Hugo Rincon,Haut,0.764,Haut,0.712,Moyen,0.614,,,estime EA,,
352023,Deniz Türüc,Haut,0.673,Moyen,0.605,Bas,0.249,,,estime EA,,Incisive Pass|Power Shot|Whipped Pass
759801,Callum O'Hare,Haut,0.95,Haut,0.867,,,,,estime EA,oui,Inventive|Relentless|Technical
874621,Martín Payero,Moyen,0.527,Moyen,0.516,Moyen,0.558,,,estime EA,,
1000428,Isak Bergmann Johannesson,Haut,1,Haut,0.839,Bas,0.122,,,estime EA,oui,Incisive Pass|Long Ball Pass|Relentless|Technical
1051415,Jason Knight,Haut,1,Haut,0.871,,,,,estime EA,oui,Aerial Fortress|Intercept|Precision Header|Relentless
1074967,Ramiz Zerrouki,Haut,0.727,Moyen,0.545,Haut,0.863,,,estime EA,,Intercept
1414777,Sebastián Boselli,Haut,0.8,Moyen,0.625,,,,,estime EA,,
1430406,Andrés García,Moyen,0.618,Moyen,0.624,,,,,estime EA,,
115512,David Simao,Moyen,0.6,Moyen,0.464,Haut,0.766,,,estime EA,,Intercept
463284,Marko Grujic,Moyen,0.436,Bas,0.307,,,,,estime EA,,Aerial Fortress|Bruiser|Intercept|Pinged Pass|Slide Tackle
862716,Carlo Holse,Haut,0.764,Haut,0.722,Moyen,0.538,,,estime EA,,Inventive|Low Driven Shot|Technical|Whipped Pass
923298,Pablo Martinez,Haut,0.8,Moyen,0.645,Bas,0.226,,,estime EA,,Long Ball Pass|Press Proven
1256178,Bjorn Meijer,Haut,0.673,Moyen,0.503,,,,,estime EA,,
1202883,Matej Jurásek,Moyen,0.473,Moyen,0.596,,,,,estime EA,,Finesse Shot|Technical
240236,Massadio Haïdara,Haut,0.691,Moyen,0.622,Bas,0.301,,,estime EA,,Slide Tackle
448859,Mijat Gacinovic,Moyen,0.636,Haut,0.661,,,,,estime EA,,Technical
841705,Arnaud Bodart,Bas,-0.364,Bas,0.038,,,,,estime EA,,Far Reach
955596,Berat Özdemir,Haut,0.818,Haut,0.673,Haut,0.725,,,estime EA,,Aerial Fortress|Anticipate|Intercept|Jockey|Long Ball Pass
1130330,Josh Doig,Haut,0.986,Haut,0.84,Bas,0.288,,,estime EA,oui,Long Throw|Rapid|Relentless|Whipped Pass
541565,Lukás Sadílek,Haut,1,Haut,0.804,,,,,estime EA,oui,Long Throw|Relentless
915238,Antoine Makoumbou,Haut,0.764,Moyen,0.651,Moyen,0.38,,,estime EA,,Inventive
181433,Cláudio Ramos,Bas,0.073,Bas,0.182,,,,,estime EA,,Far Reach|Far Throw|Footwork
538329,Ebou Adams,Haut,0.945,Haut,0.734,,,,,estime EA,,Aerial Fortress|Slide Tackle
639558,Amir Hadziahmetovic,Haut,0.727,Moyen,0.555,,,,,estime EA,,
977404,César Huerta,Haut,0.709,Haut,0.721,,,,,estime EA,,Rapid
1323510,Alberto Reina,Haut,0.841,Haut,0.67,Moyen,0.359,,,estime EA,oui,Intercept|Long Ball Pass|Precision Header|Relentless
350472,Kevin Mbabu,Moyen,0.636,Haut,0.692,,,,,estime EA,,Jockey|Long Throw|Rapid|Slide Tackle|Whipped Pass
