fotmob_id,nom_fotmob,ea_id,nom_ea,equipe_ea,championnat,naissance,age,poste,note,taille_cm,poids_kg,pied_fort,mauvais_pied,gestes,acceleration,vitesse_pointe,agilite,equilibre,reactions,endurance,force,detente,agressivite,note_physique
259306,Emil Krafth,207650,Emil Krafth,Newcastle Utd,Premier League,1994-08-02,31,CB,73,184,83,Right,3,2,53,53,62,64,74,55,72,70,69,67
380858,Andreas Gianniotis,210327,Andreas Gianniotis,Kasımpaşa,Trendyol Süper Lig,1992-12-18,33,GK,73,192,85,Right,3,1,34,44,70,25,70,29,61,61,11,70
519835,Adam Armstrong,221841,Adam Armstrong,Southampton,EFL Championship,1997-02-10,29,ST,73,172,69,Right,4,3,84,70,80,80,74,68,63,79,78,68
562906,Patrick Pflucke,224252,Patrick Pflücke,Sp. Charleroi,1A Pro League,1996-11-30,29,RM,73,170,66,Left,3,4,82,75,85,90,65,80,46,52,53,56
690149,Axel Tuanzebe,231485,Axel Tuanzebe,Burnley,Premier League,1997-11-14,28,RB,73,185,75,Right,3,3,74,77,65,68,74,68,76,84,77,75
630036,Mateusz Lis,232007,Mateusz Lis,Göztepe,Trendyol Süper Lig,1997-02-27,29,GK,73,192,83,Right,2,1,27,27,37,35,57,26,70,59,19,75
1159181,Javi Lopez,256097,Javi López,R. Oviedo,LALIGA EA SPORTS,2002-03-25,24,LB,73,184,80,Left,3,2,71,72,74,55,70,74,68,74,66,69
839750,Kervin Arriaga,267873,Kervin Arriaga,Levante UD,LALIGA EA SPORTS,1998-01-05,28,CDM,73,191,82,Right,2,2,58,64,61,60,68,81,84,85,82,83
1429912,Michael Kayode,277869,Michael Kayode,Brentford,Premier League,2004-07-10,21,RB,73,179,70,Right,3,3,71,76,58,68,72,64,70,74,75,70
478527,Steve Mounié,224883,Steve Mounié,FC Augsburg,Bundesliga,1994-09-29,31,ST,73,190,83,Right,3,2,53,71,57,49,72,66,86,86,78,79
803343,Mads Roerslev,238157,Mads Roerslev,Southampton,EFL Championship,1999-06-24,27,RB,73,184,67,Right,3,3,66,70,69,68,72,77,67,70,64,69
968912,Anthony Patterson,246417,Anthony Patterson,Sunderland,Premier League,2000-05-10,26,GK,73,189,87,Right,3,1,29,32,40,37,68,30,58,55,28,70
990989,Giulian Biancone,246679,Giulian Biancone,Olympiacos FC,Hellas Liga,2000-03-31,26,CB,73,187,79,Right,4,3,64,69,55,56,71,69,78,80,71,74
844478,Mateu Morey,248820,Mateu Morey,RCD Mallorca,LALIGA EA SPORTS,2000-03-02,26,RB,73,173,67,Right,3,3,75,75,80,84,72,68,51,55,75,60
1124825,Tim Lemperle,256564,Tim Lemperle,TSG Hoffenheim,Bundesliga,2002-02-05,24,ST,73,187,78,Right,3,3,77,74,69,68,70,78,75,81,65,74
1044029,Nicolò Cambiaghi,268703,Nicolò Cambiaghi,Bologna,Serie A Enilive,2000-12-28,25,LM,73,173,74,Right,4,3,75,75,75,79,74,60,61,72,69,63
1319972,Mike Penders,270821,Mike Penders,Strasbourg,Ligue 1 McDonald's,2005-07-31,20,GK,73,200,95,Left,2,1,17,29,31,27,65,26,71,63,30,69
161415,Barry Bannan,183540,Barry Bannan,Sheffield Wed,EFL Championship,1989-12-01,36,CM,73,169,61,Left,3,3,64,51,91,93,73,84,44,45,78,61
155782,Aaron Cresswell,189615,Aaron Cresswell,Stoke City,EFL Championship,1989-12-15,36,CB,73,175,66,Left,3,2,52,48,63,65,75,48,63,74,73,62
443966,Jeremy Toljan,214622,Jeremy Toljan,Levante UD,LALIGA EA SPORTS,1994-08-08,31,RB,73,182,74,Right,5,3,84,81,72,69,68,75,59,67,62,64
825623,Miles Robinson,237255,Miles Robinson,FC Cincinnati,MLS,1997-03-14,29,CB,73,188,84,Right,4,2,83,81,74,39,74,78,80,86,76,79
979540,Tomás Vlcek,248169,Tomáš Vlček,Slavia Praha,Česká Liga,2001-02-28,25,CB,73,181,73,Right,3,2,74,75,76,60,69,64,80,85,75,75
1136099,Kevin Paredes,255272,Kevin Paredes,VfL Wolfsburg,Bundesliga,2003-05-07,23,LW,73,175,61,Left,3,4,85,80,87,91,71,48,34,49,68,45
1041426,Pedrinho,255472,Pedrinho,Shakhtar Donetsk,Ukrayina Liha,1998-04-13,28,RM,73,172,67,Left,3,4,83,81,86,82,70,60,51,68,44,53
1244924,Ismaël Gharbi,263194,Ismaël Gharbi,FC Augsburg,Bundesliga,2004-04-10,22,LM,73,173,66,Right,4,3,81,75,86,82,66,70,50,61,54,56
965349,Mohamed Daramy,246459,Mohamed Daramy,Stade de Reims,Ligue 2 BKT,2002-01-07,24,LM,73,180,71,Right,3,4,85,84,90,80,69,76,70,76,58,69
963983,Mike Tresor,253150,Mike Trésor,Burnley,Premier League,1999-05-28,27,LM,73,172,66,Right,3,4,80,81,82,76,70,63,52,54,58,56
1323403,Antoniu Roca,263133,Antoniu Roca,RCD Espanyol,LALIGA EA SPORTS,2002-09-05,23,RM,73,180,65,Right,3,3,78,81,82,63,70,62,58,70,63,61
1255855,Yassine Kechta,263468,Yassine Kechta,Havre AC,Ligue 1 McDonald's,2002-02-25,24,CM,73,174,68,Left,3,3,59,55,77,78,72,79,53,53,69,63
429697,Jiri Pavlenka,236583,Jiří Pavlenka,PAOK FC,Hellas Liga,1992-04-14,34,GK,73,196,81,Right,3,1,35,36,39,27,74,20,68,62,22,68
955139,Tariq Lamptey,242418,Tariq Lamptey,Fiorentina,Serie A Enilive,2000-09-30,25,RB,73,163,62,Right,2,2,89,80,90,95,71,61,34,59,67,49
1073402,Facundo Pellistri,253283,Facundo Pellistri,Panathinaikos,Hellas Liga,2001-12-20,24,RM,73,175,69,Right,2,3,84,81,84,90,73,74,56,71,67,63
1137364,Justin Njinmah,266183,Justin Njinmah,SV Werder Bremen,Bundesliga,2000-11-15,25,ST,73,184,75,Right,3,3,90,86,78,78,74,74,62,76,35,60
1443464,Kendry Páez,274559,Kendry Páez,Strasbourg,Ligue 1 McDonald's,2007-05-04,19,CAM,73,178,71,Left,3,4,77,81,82,75,69,70,49,58,44,54
556524,Lucas Höler,234875,Lucas Höler,SC Freiburg,Bundesliga,1994-07-10,31,ST,73,184,86,Right,2,2,63,71,65,63,78,80,80,85,72,79
883823,Elisha Owusu,238392,Elisha Owusu,AJ Auxerre,Ligue 1 McDonald's,1997-11-07,28,CDM,73,182,72,Right,3,2,62,50,68,70,71,76,68,63,71,70
1336918,Daniel,238604,Daniel,SJ Earthquakes,MLS,1994-05-06,32,GK,73,188,80,Right,2,1,24,22,40,55,58,20,62,55,28,74
1074642,Salis Abdul Samed,252059,Salis Abdul Samed,OGC Nice,Ligue 1 McDonald's,2000-03-26,26,CDM,73,179,69,Right,2,2,61,56,65,70,70,80,73,73,82,77
1127125,Obed Nkambadio,255266,Obed Nkambadio,Paris FC,Ligue 1 McDonald's,2003-02-07,23,GK,73,190,86,Right,2,1,31,28,39,41,69,20,47,49,20,71
1274470,Killian Corredor,262604,Killian Corredor,SV Darmstadt 98,Bundesliga 2,2000-12-04,25,LM,73,182,72,Right,3,4,83,76,79,61,69,84,73,80,41,70
1321125,Mexx Meerdink,267974,Mexx Meerdink,AZ,Eredivisie,2003-07-24,22,ST,73,183,68,Left,3,4,69,72,73,77,70,78,82,84,74,80
469763,Kenan Karaman,212240,Kenan Karaman,FC Schalke 04,Bundesliga 2,1994-03-05,32,CAM,73,189,84,Right,3,3,75,71,73,68,72,80,72,82,61,72
794244,Armando Obispo,241171,Armando Obispo,PSV,Eredivisie,1999-03-05,27,CB,73,185,79,Left,2,2,69,70,69,64,70,69,80,83,72,76
1248024,Álex Suárez,251337,Álex Suárez,UD Las Palmas,LALIGA HYPERMOTION,1993-03-10,33,CB,73,180,72,Right,3,2,74,82,64,71,66,71,80,85,74,77
1228273,Oussama Targhalline,263603,Oussama Targhalline,Feyenoord,Eredivisie,2002-05-20,24,CM,73,186,70,Right,3,3,50,49,69,59,72,68,60,62,68,64
1107648,James McAtee,264349,James McAtee,Nott'm Forest,Premier League,2002-10-18,23,RW,73,180,72,Left,3,3,72,72,77,72,72,65,62,60,43,59
665164,Sam Lammers,236498,Sam Lammers,FC Twente,Eredivisie,1997-04-30,29,ST,73,188,77,Left,5,4,76,56,75,68,73,76,72,72,51,69
317544,Lawrence Shankland,216218,Lawrence Shankland,Hearts,Scottish Prem,1995-08-10,30,ST,73,185,80,Right,4,2,65,62,73,77,71,82,82,83,72,80
688287,Fedor Chalov,235029,Fedor Chalov,PAOK FC,Hellas Liga,1998-04-10,28,ST,73,181,75,Right,3,3,74,74,74,74,74,74,67,75,36,63
817500,Mostafa Mohamed,254247,Mostafa Mohamed,FC Nantes,Ligue 1 McDonald's,1997-11-28,28,ST,73,185,78,Right,5,3,68,72,68,61,67,71,86,89,64,78
355356,Marc-Oliver Kempf,210719,Marc-Oliver Kempf,Como,Serie A Enilive,1995-01-28,31,CB,73,186,87,Left,4,2,69,74,62,61,70,80,80,83,71,78
1436270,Unai Gómez,277708,Unai Gómez,Athletic Club,LALIGA EA SPORTS,2003-05-25,23,CAM,73,183,74,Left,3,3,68,66,73,67,72,59,68,72,61,65
770340,Arnaud Nordin,236518,Arnaud Nordin,1. FSV Mainz 05,Bundesliga,1998-06-17,28,RM,73,170,70,Left,5,3,78,75,76,82,71,53,64,76,31,55
865010,Nicolas Cozza,239136,Nicolas Cozza,FC Nantes,Ligue 1 McDonald's,1999-01-08,27,LB,73,178,72,Left,2,2,72,67,69,74,73,67,66,74,73,68
953517,Marius Mouandilmadji,244685,Marius Mouandilmadji,Samsunspor,Trendyol Süper Lig,1998-01-22,28,ST,73,190,85,Right,3,3,70,77,74,58,72,79,87,86,68,81
1425206,Maroan Sannadi,76945,Maroan Sannadi,Athletic Club,LALIGA EA SPORTS,2001-02-01,25,ST,73,192,85,Right,3,3,68,70,62,54,68,69,91,88,71,81
192920,Benjamin Stambouli,198200,Benjamin Stambouli,FC Metz,Ligue 1 McDonald's,1990-08-13,35,CDM,73,180,80,Right,4,2,42,50,62,65,70,67,71,65,72,70
980422,Sergio Camello,248805,Sergio Camello,Rayo Vallecano,LALIGA EA SPORTS,2001-02-10,25,ST,73,182,77,Right,4,4,70,70,72,73,75,73,62,75,50,63
922722,Svetozar Markovic,252551,Svetozar Marković,Viktoria Plzeň,Česká Liga,2000-03-23,26,CB,73,186,79,Right,3,2,70,73,65,64,68,75,78,83,74,77
680031,Pedro Chirivella,224019,Pedro Chirivella,Panathinaikos,Hellas Liga,1997-05-23,29,CDM,73,178,66,Right,3,3,53,54,71,65,76,86,60,58,74,69
930035,Linton Maina,242997,Linton Maina,1. FC Köln,Bundesliga,1999-06-23,27,LM,73,173,70,Right,4,3,89,92,85,87,70,81,48,59,51,57
1133081,Sinaly Diomandé,257204,Sinaly Diomandé,AJ Auxerre,Ligue 1 McDonald's,2001-04-09,25,CB,73,184,74,Right,3,2,52,71,57,54,70,68,78,77,78,75
1385894,Soungoutou Magassa,275102,Soungoutou Magassa,West Ham,Premier League,2003-10-08,22,CDM,73,190,75,Right,3,2,51,57,52,53,71,68,77,75,72,74
435669,Rony Lopes,212692,Rony Lopes,CD Tondela,Liga Portugal,1995-12-28,30,RM,73,174,68,Left,3,4,75,70,77,82,67,67,57,57,39,56
536457,Manuel Benson,222724,Manuel Benson,Swansea City,EFL Championship,1997-03-28,29,RM,73,166,70,Left,4,4,85,79,90,84,65,64,34,54,41,44
860056,Moussa Sylla,237708,Moussa Sylla,FC Schalke 04,Bundesliga 2,1999-11-25,26,ST,73,181,75,Right,3,3,86,81,81,71,74,73,67,80,43,64
817724,Danny Namaso,239631,Danny Namaso,AJ Auxerre,Ligue 1 McDonald's,2000-08-28,25,ST,73,182,76,Right,3,3,79,79,80,73,74,72,76,78,42,68
1174708,Youssoufa Moukoko,240833,Youssoufa Moukoko,F.C. København,3F Superliga,2004-11-20,21,ST,73,179,72,Left,4,4,79,70,85,85,73,66,69,78,52,65
558136,Karol Swiderski,224301,Karol Świderski,Panathinaikos,Hellas Liga,1997-01-23,29,ST,73,184,78,Left,3,3,67,65,71,63,71,71,74,80,62,71
772193,Ragnar Ache,235360,Ragnar Ache,1. FC Köln,Bundesliga,1998-07-28,27,ST,73,183,81,Right,3,3,81,81,67,71,68,70,81,86,68,76
1202769,Léo Scienza,269964,Léo Scienza,Southampton,EFL Championship,1998-09-13,27,LM,73,175,69,Right,3,4,82,82,87,84,68,73,48,65,33,52
639241,Angelo,272829,Ângelo,Al Nassr,ROSHN Saudi League,2004-12-21,21,RM,73,180,78,Left,2,5,85,84,92,78,63,64,60,65,25,54
682385,Timo Hübers,234727,Timo Hübers,1. FC Köln,Bundesliga,1996-07-20,29,CB,73,190,82,Right,4,2,74,70,60,57,74,74,78,85,74,77
864154,Goduine Koyalipou,240209,Goduine Koyalipou,Levante UD,LALIGA EA SPORTS,2000-02-15,26,ST,73,184,82,Right,3,3,73,76,64,62,71,60,76,83,56,68
814869,Rafik Guitane,235955,Rafik Guitane,Estoril Praia,Liga Portugal,1999-05-26,27,RW,73,170,64,Left,3,3,80,80,87,88,65,62,51,56,47,53
873855,Emirhan Topçu,256033,Emirhan Topçu,Beşiktaş,Trendyol Süper Lig,2000-10-11,25,CB,73,188,78,Left,2,2,74,73,68,57,71,68,78,81,72,74
1379468,Albion Rrahmani,277565,Albion Rrahmani,Sparta Praha,Česká Liga,2000-08-31,25,ST,73,188,80,Right,4,2,72,74,70,60,68,67,75,83,61,71
931862,Danilo,239881,Danilo,Rangers,Scottish Prem,1999-04-07,27,ST,73,174,68,Right,4,3,79,70,77,80,69,83,70,75,53,70
866688,Luke Woolfenden,240500,Luke Woolfenden,Coventry City,EFL Championship,1998-10-21,27,CB,73,193,80,Right,3,2,67,64,48,59,70,66,85,84,70,77
1323207,Alex Sancris,275986,Álex Sancris,Getafe CF,LALIGA EA SPORTS,1997-01-01,29,RM,73,181,77,Right,5,3,78,79,72,64,70,77,59,61,33,58
161291,Youssef El Arabi,194209,Youssef El Arabi,FC Nantes,Ligue 1 McDonald's,1987-02-03,39,ST,73,182,84,Right,4,3,58,60,70,58,72,49,75,76,51,64
212865,Nicolas Höfler,199897,Nicolas Höfler,SC Freiburg,Bundesliga,1990-03-09,36,CDM,73,181,80,Right,3,2,51,51,67,69,74,74,70,66,69,71
814588,Siyabonga Ngezana,235442,Siyabonga Ngezana,FCSB,SUPERLIGA,1997-07-15,28,CB,73,188,77,Right,2,2,75,75,58,67,70,80,83,87,65,79
1285815,Filipe Relvas,263897,Filipe Relvas,AEK Athens,Hellas Liga,1999-09-20,26,CB,73,192,78,Left,2,2,63,65,48,34,73,77,79,77,66,76
1249665,Nicolas Valentini,267681,Nicolás Valentini,Hellas Verona,Serie A Enilive,2001-04-06,25,CB,73,187,79,Left,3,2,72,72,62,57,72,77,72,85,73,74
1573122,Fer López,75628,Fer López,Wolves,Premier League,2004-05-24,22,RW,73,188,76,Left,2,3,61,70,73,58,74,50,56,59,43,52
1366899,Joaquin,232132,Joaquín,Sporting KC,MLS,1996-05-31,30,CB,73,190,73,Right,3,2,60,66,47,33,73,67,84,82,78,78
1219540,Fisnik Asllani,265577,Fisnik Asllani,TSG Hoffenheim,Bundesliga,2002-08-08,23,ST,73,191,81,Right,4,3,66,65,75,67,73,79,76,80,60,74
526230,Cyriel Dessers,222262,Cyriel Dessers,Panathinaikos,Hellas Liga,1994-12-08,31,ST,73,185,87,Right,5,3,66,76,69,64,73,72,82,75,63,75
1054114,El Bilal Touré,255529,El Bilal Touré,Beşiktaş,Trendyol Süper Lig,2001-10-03,24,ST,73,185,77,Right,3,3,78,77,73,73,70,64,72,85,49,66
1127305,Eiran Cashin,263914,Eíran Cashin,Birmingham City,EFL Championship,2001-11-09,24,CB,73,180,86,Left,3,2,60,57,56,68,67,66,85,82,89,81
492116,Jordan Lefort,234515,Jordan Lefort,Angers SCO,Ligue 1 McDonald's,1993-08-09,32,CB,73,184,81,Left,3,2,62,65,56,56,75,78,76,76,72,76
782502,Malang Sarr,235454,Malang Sarr,RC Lens,Ligue 1 McDonald's,1999-01-23,27,CB,73,183,85,Left,2,2,53,51,63,62,72,55,77,76,70,70
245311,Abdon Prats,202716,Abdón Prats,RCD Mallorca,LALIGA EA SPORTS,1992-12-07,33,ST,73,181,81,Left,3,3,60,69,76,66,67,63,75,74,42,65
611991,Stratos Svarnas,245540,Stratos Svarnas,Raków,PKO BP Ekstraklasa,1997-11-11,28,CB,73,183,76,Right,3,2,71,73,64,60,69,81,86,83,74,82
174031,Pontus Jansson,194201,Pontus Jansson,Malmö FF,Allsvenskan,1991-02-13,35,CB,73,194,86,Right,3,2,45,66,48,34,72,71,89,75,77,81
557396,Adam Buksa,224438,Adam Buksa,Udinese,Serie A Enilive,1996-07-12,29,ST,73,191,84,Left,4,3,63,57,67,44,73,72,82,86,67,77
891373,Mohamed Bayo,241821,Mohamed Bayo,Gaziantep,Trendyol Süper Lig,1998-06-04,28,ST,73,188,76,Right,2,3,68,65,68,55,72,66,77,78,38,67
1050163,Lorenzo Colombo,256899,Lorenzo Colombo,Genoa,Serie A Enilive,2002-03-08,24,ST,73,183,74,Left,3,2,64,71,65,68,69,66,69,76,73,69
789509,Gabriel Osho,231185,Gabriel Osho,Cardiff City,EFL League One,1998-08-14,27,CB,73,185,70,Right,3,2,65,69,60,63,70,70,78,81,71,75
1094778,Raul Garcia,253416,Raúl García,CA Osasuna,LALIGA EA SPORTS,2000-11-03,25,ST,73,192,70,Right,3,3,61,70,58,43,68,61,74,81,60,68
1068482,Evan Ferguson,259608,Evan Ferguson,AS Roma,Serie A Enilive,2004-10-19,21,ST,73,188,78,Right,3,3,67,66,66,66,72,66,75,79,65,71
298933,Robin Pröpper,208462,Robin Pröpper,FC Twente,Eredivisie,1993-09-23,32,CB,73,191,78,Right,4,2,36,55,52,42,67,73,77,72,76,76
884272,Modibo Sagnan,241708,Modibo Sagnan,Çaykur Rizespor,Trendyol Süper Lig,1999-04-14,27,CB,73,187,85,Left,3,2,54,75,51,51,68,67,82,79,76,77
621182,Rob Dickie,223159,Rob Dickie,Bristol City,EFL Championship,1996-03-03,30,CB,73,195,74,Right,2,2,52,53,48,49,69,75,84,79,70,79
1202595,Warmed Omari,256854,Warmed Omari,Hamburger SV,Bundesliga,2000-04-23,26,CB,73,188,76,Right,3,2,56,64,53,53,71,63,77,78,72,73
388903,Haris Tabakovic,212002,Haris Tabaković,M'gladbach,Bundesliga,1994-06-20,32,ST,73,194,90,Right,3,2,50,69,60,55,79,78,87,84,65,80
545905,Dani Calvo,219180,Dani Calvo,R. Oviedo,LALIGA EA SPORTS,1994-04-01,32,CB,73,190,82,Right,3,2,47,54,44,32,69,77,84,78,75,80
740944,Leo Østigard,238516,Leo Østigård,Genoa,Serie A Enilive,1999-11-28,26,CB,73,182,80,Right,3,2,63,58,66,61,71,65,82,85,86,79
497352,Gustavo Velázquez,246696,Gustavo Velázquez,Cerro Porteño,Libertadores,1991-04-17,35,CB,73,179,83,Right,2,2,75,74,64,65,68,72,81,90,75,78
290410,Michael Keane,207599,Michael Keane,Everton,Premier League,1993-01-11,33,CB,73,191,82,Right,3,2,39,40,50,50,70,49,84,78,77,74
303800,Dominique Heintz,206198,Dominique Heintz,1. FC Köln,Bundesliga,1993-08-15,32,CB,73,188,89,Left,3,2,51,55,41,48,71,55,83,71,76,74
1186606,Dion Drena Beljo,271384,Dion Drena Beljo,Dinamo Zagreb,Liga Hrvatska,2002-03-01,24,ST,73,195,84,Left,3,4,55,63,52,40,69,67,84,83,61,75
1244272,Arouna Sangante,262237,Arouna Sangante,Havre AC,Ligue 1 McDonald's,2002-04-12,24,CB,73,189,76,Right,3,2,51,56,53,58,72,70,78,77,74,75
693678,Wout Faes,235036,Wout Faes,Leicester City,EFL Championship,1998-04-03,28,CB,73,187,82,Right,3,2,50,54,54,56,71,71,77,76,76,75
822789,Alberto Dossena,237586,Alberto Dossena,Como,Serie A Enilive,1998-10-13,27,CB,73,195,77,Right,3,2,47,53,56,42,75,73,75,73,74,74
845067,Facundo Garces,241031,Facundo Garcés,D. Alavés,LALIGA EA SPORTS,1999-09-05,26,CB,73,188,82,Right,4,2,50,54,60,48,69,69,81,78,75,77
974268,Daniel Ballard,243908,Daniel Ballard,Sunderland,Premier League,1999-09-22,26,CB,73,187,85,Right,3,2,55,64,50,48,68,68,88,82,79,81
1050822,Andrew Omobamidele,261647,Andrew Omobamidele,Strasbourg,Ligue 1 McDonald's,2002-06-23,24,CB,73,188,74,Right,3,2,65,72,52,52,71,67,81,75,70,75
198277,Nicolas Pallois,199393,Nicolas Pallois,Stade de Reims,Ligue 2 BKT,1987-09-19,38,CB,73,189,89,Left,2,2,33,34,34,33,67,48,86,74,87,76
490489,Robert Glatzel,236533,Robert Glatzel,Hamburger SV,Bundesliga,1994-01-08,32,ST,73,193,85,Right,4,2,63,50,53,41,75,65,85,89,59,75
564842,Cameron Burgess,216744,Cameron Burgess,Swansea City,EFL Championship,1995-10-21,30,CB,73,194,81,Left,3,2,43,52,45,55,68,65,86,77,72,78
819762,Chris Mepham,233201,Chris Mepham,West Brom,EFL Championship,1997-11-05,28,CB,73,190,84,Right,3,2,41,52,51,61,71,62,77,72,73,72
301023,Armando Izzo,216145,Armando Izzo,Monza,Serie BKT,1992-03-02,34,CB,73,183,78,Right,4,2,41,44,60,66,72,69,71,70,84,73
493185,Gregory Wüthrich,220665,Gregory Wüthrich,BSC Young Boys,Brack Super League,1994-12-04,31,CB,73,192,88,Right,3,2,43,46,56,36,69,73,91,75,76,83
568577,Jake Cooper,216481,Jake Cooper,Millwall,EFL Championship,1995-02-03,31,CB,73,199,85,Left,2,2,49,48,43,45,71,73,90,83,77,83
1287489,Bamo Meité,264401,Bamo Meïté,FC Lorient,Ligue 1 McDonald's,2001-12-03,24,CB,73,183,75,Right,3,2,46,55,31,60,69,68,72,72,78,72
846392,Montassar Talbi,245410,Montassar Talbi,FC Lorient,Ligue 1 McDonald's,1998-05-26,28,CB,73,190,81,Right,3,2,54,58,60,69,67,64,81,78,76,76
969711,Justin De Haas,248278,Justin de Haas,FC Famalicão,Liga Portugal,2000-02-01,26,CB,73,194,87,Left,3,2,60,63,48,52,65,63,87,80,78,79
958023,Mike Eerdhuijzen,269246,Mike Eerdhuijzen,FC Utrecht,Eredivisie,2000-07-13,25,CB,73,193,83,Left,4,2,38,63,47,49,68,66,90,77,65,78
246331,Willy Boly,202750,Willy Boly,Nott'm Forest,Premier League,1991-02-03,35,CB,73,195,97,Right,4,2,34,34,33,34,72,34,88,68,74,71
671518,Harry Souttar,229901,Harry Souttar,Leicester City,EFL Championship,1998-10-22,27,CB,73,198,101,Right,3,2,40,51,36,30,66,52,89,77,70,75
490868,Jan Bednarek,220570,Jan Bednarek,FC Porto,Liga Portugal,1996-04-12,30,CB,73,189,77,Right,2,2,48,38,53,59,71,65,81,80,79,77
861962,Toni Borevkovic,244377,Toni Borevković,Samsunspor,Trendyol Süper Lig,1997-06-18,29,CB,73,194,86,Right,3,2,38,51,32,32,68,75,85,74,74,80
716687,Joe Worrall,230708,Joe Worrall,Burnley,Premier League,1997-01-10,29,CB,73,190,90,Right,2,2,46,50,43,46,68,65,83,77,72,76
279489,Jamaal Lascelles,203487,Jamaal Lascelles,Newcastle Utd,Premier League,1993-11-11,32,CB,73,188,83,Right,3,2,38,37,47,45,68,34,84,83,81,71
604349,Julien Laporte,228290,Julien Laporte,Montpellier,Ligue 2 BKT,1993-11-04,32,CB,73,185,82,Right,3,2,43,35,34,51,66,67,83,76,76,77
625164,Olivier Kemen,220175,Olivier Kemen,Başakşehir,Trendyol Süper Lig,1996-07-20,29,CM,72,177,76,Right,3,3,74,80,75,76,75,84,82,82,75,81
837064,Hugo Vetlesen,238235,Hugo Vetlesen,Club Brugge,1A Pro League,2000-02-29,26,CDM,72,174,72,Right,4,3,86,76,92,87,70,89,65,78,67,72
787440,Lucas Robertone,235008,Lucas Robertone,UD Almería,LALIGA HYPERMOTION,1997-03-18,29,CM,72,169,66,Right,4,3,79,72,81,75,69,83,68,86,78,75
940440,Filippo Ranocchia,244874,Filippo Ranocchia,Palermo,Serie BKT,2001-05-14,25,CM,72,186,76,Right,3,3,82,73,74,67,69,81,72,79,71,74
180330,Patrick van Aanholt,186190,Patrick van Aanholt,Sparta Rotterdam,Eredivisie,1990-08-29,35,LB,72,176,67,Left,3,3,82,84,73,76,69,68,73,86,73,72
434498,Alan Browne,216464,Alan Browne,Middlesbrough,EFL Championship,1995-04-15,31,CM,72,179,74,Right,3,3,70,70,74,75,72,89,72,76,80,78
1040889,Junior Dina Ebimbe,248573,Junior Dina Ebimbe,Stade Brestois 29,Ligue 1 McDonald's,2000-11-21,25,RM,72,184,80,Right,3,3,80,79,76,75,75,66,76,79,77,74
783806,Deian Sorescu,246562,Deian Sorescu,Gaziantep,Trendyol Süper Lig,1997-08-29,28,RM,72,176,72,Right,3,3,86,86,82,84,63,90,65,75,72,73
914964,Marios Vrousai,244287,Marios Vrousai,Rio Ave FC,Liga Portugal,1998-07-02,27,RB,72,183,77,Right,2,4,78,75,80,68,68,80,69,74,66,71
1185211,Mamadou Sangaré,258601,Mamadou Sangaré,RC Lens,Ligue 1 McDonald's,2002-06-26,24,CM,72,178,63,Left,4,3,83,82,78,78,73,83,59,71,76,69
421768,Wes Burns,212484,Wes Burns,Ipswich,EFL Championship,1994-11-23,31,RM,72,179,68,Right,3,3,90,89,85,87,65,87,64,80,65,71
784225,Raphael Obermair,238363,Raphael Obermair,SC Paderborn 07,Bundesliga 2,1996-04-01,30,RM,72,182,77,Right,4,3,86,80,74,74,67,91,67,76,63,73
1336529,Oscar Højlund,274952,Oscar Højlund,Frankfurt,Bundesliga,2005-01-04,21,CM,72,184,76,Right,3,3,75,80,79,75,73,66,68,75,76,69
310763,Ulrik Saltnes,221001,Ulrik Saltnes,FK Bodø/Glimt,Eliteserien,1992-11-10,33,CM,72,187,78,Right,3,3,69,70,65,72,72,88,77,82,70,79
813428,Dani de Wit,239361,Dani de Wit,FC Utrecht,Eredivisie,1998-01-28,28,CAM,72,183,76,Right,3,3,66,44,60,68,75,86,80,80,87,83
939430,Robert Ljubicic,243525,Robert Ljubičić,AEK Athens,Hellas Liga,1999-07-14,26,CM,72,180,69,Left,2,3,75,78,75,72,74,83,66,74,76,73
249063,Jaroslav Zeleny,199323,Jaroslav Zelený,Sparta Praha,Česká Liga,1992-08-20,33,CB,72,190,79,Left,3,3,72,75,68,57,74,71,78,88,68,75
259439,Filip Mladenovic,221969,Filip Mladenović,Panathinaikos,Hellas Liga,1991-08-15,34,LB,72,180,64,Left,3,3,82,83,82,71,70,82,58,73,72,68
242711,Dimitri Bisoli,202489,Dimitri Bisoli,Cesena,Serie BKT,1994-03-25,32,CM,72,182,77,Right,4,3,71,73,71,72,70,90,61,71,75,72
1277343,Federico Redondo,269622,Federico Redondo,Elche CF,LALIGA EA SPORTS,2003-01-18,23,CM,72,188,75,Right,3,2,65,78,66,70,71,82,75,73,75,77
127209,Anders Christiansen,199792,Anders Christiansen,Malmö FF,Allsvenskan,1990-06-08,36,CAM,72,175,68,Right,3,4,72,65,85,84,76,77,64,72,82,71
488415,Hassane Kamara,220421,Hassane Kamara,Udinese,Serie A Enilive,1994-03-05,32,LB,72,170,67,Left,3,3,85,80,82,90,70,75,61,71,76,68
643577,Marcelo Saracchi,240976,Marcelo Saracchi,Celtic,Scottish Prem,1998-04-23,28,LB,72,172,68,Left,3,3,80,78,82,84,68,77,62,72,79,70
648393,Tomoki Iwata,246444,Tomoki Iwata,Birmingham City,EFL Championship,1997-04-07,29,CDM,72,178,77,Right,4,3,73,77,73,74,72,77,78,81,72,77
