fotmob_id,nom,club,poste,age,pays,numero,ovr_carte,minutes_saison,_note
1520220,Malte Wengerowski,Blau-Weiss Lohne,Lateral,,,,,90,
1419846,Malwin Zok,FV Illertissen,Gardien,,,,,90,
1854184,Mamadou Sar,Real Avila,Ailier,,,,,61,
724825,Mamoudou Sow,Montreuil FC,Defenseur central,,,,,180,plusieurs candidats
282673,Mandi,Lincoln Red Imps FC,Milieu defensif,,,,,442,"nom seul, non confirme"
708873,Manny Duku,Tamworth,Buteur,32,NED,9,,74,
1580717,Manolo Ortiz,Ciudad Lucena,Lateral,,,,,90,plusieurs candidats
863169,Manu,Racing Santander,Defenseur central,,,,,390,"nom seul, non confirme"
625426,Manu Ramirez,Guadalajara,Lateral,,,,,62,plusieurs candidats
1842890,Manu Rodriguez,Sporting Gijon,Milieu relayeur,,,,,178,plusieurs candidats
743191,Manuel Farrando,CF Talavera de la Reina,Defenseur central,,,,,90,
746810,Manuel Grünnagel,Pirmasens,Lateral,,,,,120,
1285927,Manuel Kober,Homburg,Defenseur central,,,,,90,
722749,Manuel Lara,Real Murcia,Milieu defensif,,,,,69,plusieurs candidats
464359,Manuel Molina,Ciudad Lucena,Ailier,,,,,86,plusieurs candidats
1219562,Manuel Pozo,Torreense,Ailier,24,ESP,11,,178,plusieurs candidats
586818,Manuel Simons,FV Engers,Ailier,,,,,78,plusieurs candidats
675090,Manuel Viana,Torrent CF,Ailier,,,,,45,
634383,Marc Dolz,Torrent CF,Gardien,,,,,90,"nom seul, non confirme"
1639357,Marc Domenech,FC Andorra,Milieu relayeur,23,ESP,18,,70,"nom seul, non confirme"
703977,Marc Ehrhart,Pirmasens,Buteur,,,,,77,
1592638,Marc Prat,Ebro,Milieu relayeur,,,,,89,
716088,Marc Ramón,Constancia,Milieu relayeur,,,,,73,plusieurs candidats
1607534,Marc Sirera,Orihuela,Defenseur central,,,,,87,
453908,Marcel Pfaar,SV Hemelingen,Gardien,,,,,90,
1675961,Marcelo Timoran,Cordoba,Lateral,,,,,86,
675499,Marco,CD Extremadura,Milieu defensif,,,,,168,plusieurs candidats
1164493,Marco Camus,Ourense,Ailier,,,,,120,
868449,Marco Carraro,LR Vicenza,Milieu defensif,,,,,90,"nom seul, non confirme"
1676530,Marco Dalla Vecchia,Virtus Entella,Milieu relayeur,20,ITA,27,,61,"nom seul, non confirme"
1357474,Marco Gölz,FV Illertissen,Lateral,,,,,167,"nom seul, non confirme"
658430,Marco Hingerl,FV Illertissen,Milieu defensif,,,,,166,
705013,Marcos De La Riva,Cultural Leonesa,Milieu relayeur,,,,,62,
1562645,Marcos Denia,Pontevedra,Buteur,,,,,53,
1529719,Marcos Moreno,CF Talavera de la Reina,Buteur,,,,,69,"nom seul, non confirme"
1281462,Marcos Otero,CA Antoniano,Lateral,,,,,120,plusieurs candidats
639242,Marcos Pérez,UCAM Murcia,Lateral,,,,,90,plusieurs candidats
1536567,Marcos Sanchez,Numancia,Lateral,,,,,70,plusieurs candidats
309258,Marcus Rohdén,AEK Larnaca,Milieu offensif,34,SWE,8,,356,
466623,Marin Jakolis,FC Noah,Ailier,29,CRO,47,,228,
953061,Marin Ljubic,Zrinjski Mostar,Gardien,28,CRO,40,,180,
1416751,Marino Illesca,CD Mirandes,Lateral,24,ESP,19,,210,
937444,Mario Cuze,Zrinjski Mostar,Ailier,26,CRO,25,,378,
574685,Mario Gomez,La Union CF,Defenseur central,,,,,90,"nom seul, non confirme"
1800640,Mario Jimenez,Granada,Milieu relayeur,,,,,66,"nom seul, non confirme"
715965,Mario Jimeno,CD Yuncos,Lateral,,,,,90,
716390,Mario Jiménez,Navalcarnero,Buteur,,,,,81,"nom seul, non confirme"
280262,Mario Kvesic,NK Celje,Milieu defensif,34,BIH,8,,722,
659086,Marius Funk,Energie Cottbus,Gardien,29,GER,33,,90,
951774,Marius Hauptmann,Hallescher FC,Lateral,,,,,90,"nom seul, non confirme"
532739,Mark Kitching,York City,Defenseur central,30,ENG,3,,90,"nom seul, non confirme"
715605,Markel Gilete,UD Samano,Milieu relayeur,,,,,71,
638123,Markel Pradera,CD Getxo,Ailier,,,,,90,
643627,Markel Ruiz,Real Avila,Milieu defensif,,,,,83,"nom seul, non confirme"
110148,Marko Arnautovic,FK Crvena Zvezda,Buteur,36,AUT,89,,565,
1286024,Marko Dedovic,Blau-Weiss Lohne,Gardien,,,,,90,
1382377,Marko Perovic,Almeria,Ailier,,,,,126,
724734,Marko Radisavljevic,Raon L Etape,Lateral,,,,,63,
1508344,Marko Soldo,Dinamo Zagreb,Milieu relayeur,,,,,150,
605658,Marko Tolic,Slovan Bratislava,Milieu offensif,29,CRO,10,,146,
1510989,Marko Vranjkovic,Zrinjski Mostar,Lateral,27,CRO,19,,450,
230910,Markus Mendler,Homburg,Ailier,,,,,90,
1125969,Marley Marshall,Braintree Town,Milieu relayeur,,,,,68,plusieurs candidats
1080436,Marlo Siech,SV Atlas Delmenhorst,Defenseur central,,,,,90,
540113,Marlon Santos,Shakhtar Donetsk,Defenseur central,30,BRA,4,,180,"nom seul, non confirme"
660896,Mart Ristl,Homburg,Milieu relayeur,,,,,90,
1813128,Martin Cocorocchio,Audace Cerignola,Defenseur central,,,,,90,
275328,Martin Kobylanski,Blau-Weiss Lohne,Milieu defensif,,,,,69,
639767,Martin Merquelanz,FC Andorra,Ailier,30,ESP,3,,78,
1344678,Martin Ndzie,Rapid Wien,Milieu relayeur,22,CMR,14,,66,
1290932,Martin Sherif,Port Vale,Buteur,19,NED,21,,128,
954969,Martin Trnovsky,Slovan Bratislava,Gardien,25,SVK,31,,90,
857661,Martin Zlomislic,Rijeka,Gardien,27,BIH,13,,900,
715248,Martín Pereira,Negreira,Ailier,,,,,83,plusieurs candidats
289883,Marvin Baudry,Orléans,Defenseur central,35,CGO,3,,165,
306651,Marvin Johnson,Port Vale,Ailier,35,ENG,28,,133,"nom seul, non confirme"
630607,Marvin Thiel,Lübeck,Lateral,,,,,90,
1259696,Matej Hadas,Sigma Olomouc,Lateral,22,CZE,22,,677,
1485809,Matej Mikulenka,Sigma Olomouc,Milieu offensif,22,CZE,25,,153,
342982,Matej Poplatnik,NK Celje,Buteur,33,SVN,99,,66,
1363909,Matej Sakota,Zrinjski Mostar,Ailier,21,BIH,14,,144,
700060,Mateo Garcia,Constancia,Defenseur central,,,,,120,"nom seul, non confirme"
1847231,Mateo Lite,Ebro,Gardien,,,,,90,
857667,Mateo Maric,Omonia Nicosia,Milieu relayeur,27,BIH,14,,398,plusieurs candidats
1457935,Mateo Mejia,Burgos CF,Buteur,22,COL,7,,121,"nom seul, non confirme"
716061,Mateo Montenegro,Atletico Palma del Rio,Lateral,,,,,55,"nom seul, non confirme"
523033,Mateu Ferrer,Constancia,Buteur,,,,,15,
908847,Mateusz Zukowski,Magdeburg,Buteur,24,POL,22,,59,
675367,Matheus,Puerto de Vega,Lateral,,,,,90,plusieurs candidats
673606,Matheus Aiás,FC Noah,Ailier,29,BRA,9,,219,
724389,Mathieu Paille,FC Perigny,Lateral,,,,,90,
156716,Mathieu Peybernes,Sochaux,Defenseur central,35,FRA,4,,90,
563134,Mathieu Villette,Bordeaux,Buteur,,,,,89,
724841,Mathis Bochereau,Les Sables VF,Buteur,,,,,90,
846001,Mathis Picouleau,Concarneau,Milieu relayeur,25,FRA,8,,81,
1256209,Mathéo Bodmer,Bourg en Bresse Peronnas,Milieu relayeur,,,,,90,
1417831,Matias Árbol,CA Antoniano,Gardien,,,,,120,
996242,Matis Carvalho,Le Puy,Gardien,26,FRA,1,,180,plusieurs candidats
662935,Matt Lowe,Brackley Town,Buteur,,,,,210,plusieurs candidats
1102043,Matt Rush,Boreham Wood,Buteur,24,ENG,32,,176,
1835274,Matt Yates,Maldon & Tiptree,Lateral,,,,,90,plusieurs candidats
1592168,Matteo Dagasso,Pescara,Milieu defensif,21,ITA,8,,90,
415091,Matteo Grandi,Venezia,Gardien,33,ITA,23,,90,
1785459,Matteo Onofri,Spezia,Lateral,21,ITA,26,,80,
1832290,Matteo Petrignani,SC Bastia,Milieu relayeur,,,,,90,
415425,Matteo Pisseri,Frosinone,Gardien,33,ITA,75,,90,
1862293,Mattheo Guendez,Nancy,Ailier,,,,,67,
571362,Matthias Steinborn,RSV Eintracht 1949,Buteur,,,,,83,
724842,Matthieu Grosso,Les Sables VF,Lateral,,,,,81,
724658,Matthéo Haon,Lyon La Duchere,Lateral,,,,,90,
610757,Mattia Vitale,LR Vicenza,Milieu relayeur,,,,,66,
703602,Mattis Thewalt,FV Engers,Milieu defensif,,,,,90,
1437308,Matyás Vojta,Sparta Prague,Buteur,22,CZE,29,,143,
1068733,Matús Maly,Sigma Olomouc,Defenseur central,24,SVK,33,,360,
1618037,Max Dearnley,,Gardien,,,,,300,
1800387,Max Dickov,Mansfield Town,Ailier,23,ENG,17,,61,
1659450,Max Grueger,Schalke 04,Milieu relayeur,20,GER,37,,80,
895757,Max Harris,Weston Super Mare,Gardien,,,,,90,plusieurs candidats
1024936,Max Kulke,Hallescher FC,Milieu relayeur,,,,,90,
515236,Max Schmitten,FV Engers,Lateral,,,,,90,
1136453,Max Woltman,,Ailier,22,ENG,30,,69,
1048988,Max Zeller,FV Illertissen,Defenseur central,,,,,210,"nom seul, non confirme"
682258,Maxence Menuet,Les Sables VF,Milieu relayeur,,,,,59,
1874302,Maxime Bisleau,Vendee Fontenay Foot,Milieu relayeur,,,,,69,
865362,Maxime Leverbe,LR Vicenza,Defenseur central,,,,,90,
724699,Maxime Sebal,Merignac,Milieu relayeur,,,,,87,
1347601,Maxime Wackers,Feignies Aulnoye,Defenseur central,,,,,90,
1255803,Maximilian Neuberger,FV Illertissen,Defenseur central,,,,,210,
391108,Maximilian Reule,Sonnenhof Großaspach,Gardien,,,,,90,
724656,Maé Clavel,Lyon La Duchere,Lateral,,,,,90,
605464,Mehdi Belbachir,Vendee Fontenay Foot,Milieu defensif,,,,,90,
724906,Mehdi Chakri,St Cyr Collonges au Mont d'Or,Gardien,,,,,90,
724547,Mehdi Ghazzale,Freyming,Lateral,,,,,90,
303135,Mehdi Jeannin,Sochaux,Gardien,34,ALG,1,,180,
724822,Mehdi Khaouad,Montreuil FC,Lateral,,,,,176,
561096,Meizy Issifou,Chantilly US,Milieu relayeur,,,,,180,
589725,Melvin Zimmer,Eintracht Norderstedt,Milieu relayeur,,,,,45,
715615,Melvyn Doremus,St Maur Lusitanos,Lateral,,,,,90,
965761,Merlin Hadzi,Hamrun Spartans,Ailier,,,,,64,
1800249,Mert Tasdelen,Sonnenhof Großaspach,Ailier,,,,,82,
650209,Merveil Ndockyt,Rijeka,Milieu relayeur,27,CGO,20,,434,
622213,Merveille Biankadi,Energie Cottbus,Buteur,30,GER,37,,45,
1523321,Merwan Ifnaou,Troyes,Ailier,27,FRA,10,,98,
305503,Mevlan Murati,KF Shkendija,Lateral,,,,,90,
515238,Michael Gelt,Homburg,Gardien,,,,,90,
1562961,Michael Kleinschrodt,Sonnenhof Großaspach,Buteur,,,,,88,
703981,Michael Müller,Pirmasens,Defenseur central,,,,,120,plusieurs candidats
607636,Michael Nottingham,Brackley Town,Defenseur central,36,SKN,12,,165,
1130797,Michael Olakigbe,Swindon Town,Ailier,,,,,90,
279819,Michael Smith,Weston Super Mare,Lateral,,,,,90,"nom seul, non confirme"
1188961,Michael Witte,FV Illertissen,Gardien,,,,,120,
1069822,Michal Beran,Sigma Olomouc,Milieu relayeur,25,CZE,47,,791,
607720,Michaël Nsilu Kuyenga,Blois,Buteur,,,,,90,
422729,Michele Cavion,LR Vicenza,Milieu relayeur,,,,,55,
833526,Michele Emmausso,Audace Cerignola,Buteur,,,,,67,
465965,Mickaël Alphonse,AS Gosier,Lateral,,,,,89,"nom seul, non confirme"
358146,Miguel Banuz,Cultural Leonesa,Gardien,32,ESP,1,,300,
716094,Miguel Buades,Constancia,Defenseur central,,,,,120,
1492166,Miguel Goncalves,Homburg,Milieu defensif,,,,,83,plusieurs candidats
784239,Miguel Leal,Racing de Ferrol,Lateral,,,,,90,plusieurs candidats
1356441,Miguel Menino,Farense,Milieu offensif,22,POR,8,,69,
1421224,Miguel Pires,Uniao de Leiria,Milieu relayeur,23,POR,21,,90,"nom seul, non confirme"
1105291,Miguel Prado,Ourense,Lateral,,,,,210,"nom seul, non confirme"
929381,Miguel San Román,Leganes,Gardien,28,ESP,13,,180,plusieurs candidats
715892,Miguel Ángel,Inter de Valdemoro,Defenseur central,,,,,54,plusieurs candidats
674458,Miguel Ángel Abad,Numancia,Gardien,,,,,90,"nom seul, non confirme"
1301971,Miguelete,Sabadell,Milieu offensif,,,,,72,
1329254,Miguelito,Atletico Baleares,Milieu relayeur,,,,,88,
703642,Miguelon,Torrent CF,Lateral,,,,,90,
570012,Mikail Polat,Lübeck,Milieu relayeur,,,,,86,
228682,Mike Andreas,Pirmasens,Milieu defensif,,,,,120,plusieurs candidats
716722,Mikel Gutiérrez,CD Getxo,Lateral,,,,,90,plusieurs candidats
1295918,Milos Cocic,FV Illertissen,Ailier,,,,,210,
1121748,Milos Pantovic,Panathinaikos,Buteur,23,SRB,72,,229,
515333,Milos Veljkovic,FK Crvena Zvezda,Defenseur central,30,SRB,13,,630,
1252806,Milot Avdyli,NK Celje,Lateral,23,KVX,11,,231,
1158225,Milson,FK Crvena Zvezda,Ailier,26,ANG,7,,83,
715945,Mini,CD Yuncos,Ailier,,,,,54,
1030987,Minos Gouras,Homburg,Ailier,,,,,72,
1710055,Miquel Ustrell,,Buteur,,,,,71,
425990,Mirko Ivanic,FK Crvena Zvezda,Ailier,32,MNE,4,,526,
184595,Mislav Orsic,Pafos FC,Ailier,33,CRO,17,,588,
1093756,Mladen Devetak,Rijeka,Lateral,27,SRB,34,,704,
1695868,Mohamed Ali Diadie,Torreense,Defenseur central,21,MTN,93,,390,
848174,Mohamed Aly Camara,Maccabi Tel Aviv,Defenseur central,28,GUI,5,,355,plusieurs candidats
1323282,Mohamed Boussaid,Hauts Lyonnais,Ailier,,,,,90,
607447,Mohamed Cherief,Raon L Etape,Milieu relayeur,,,,,85,
724545,Mohamed Diarra,Freyming,Defenseur central,,,,,90,plusieurs candidats
716328,Mohamed Konaté,CD Azuaga,Milieu defensif,,,,,83,"nom seul, non confirme"
1592421,Mohamed Sylla,Bourg en Bresse Peronnas,Defenseur central,,,,,76,"nom seul, non confirme"
917284,Mohammad Abu Fani,Ferencvaros,Milieu defensif,27,ISR,15,,291,"nom seul, non confirme"
202819,Mohammed Traoré,SD Logrones,Buteur,,,,,61,plusieurs candidats
847613,Monday Etim,Universitatea Craiova,Buteur,27,USA,12,,218,"nom seul, non confirme"
589946,Moritz Polte,BFC Dynamo,Defenseur central,,,,,120,
704458,Moritz Wenzel,Eintracht Norderstedt,Defenseur central,,,,,120,
1816777,Moro Sidibe,Atletic Lleida,Lateral,,,,,90,"nom seul, non confirme"
1397985,Mouad El Fanis,Hamrun Spartans,Ailier,,,,,77,
616866,Mouhamadou Gning,Numancia,Milieu defensif,,,,,90,
724844,Mouhamadou Samb,Les Sables VF,Buteur,,,,,90,
724550,Mourad Ouadah,Freyming,Buteur,,,,,90,
261597,Muamer Tankovic,Omonia Nicosia,Buteur,31,SWE,22,,174,
814891,Mula,Ponferradina,Ailier,,,,,63,
656667,Mykola Matviyenko,Shakhtar Donetsk,Defenseur central,30,UKR,22,,720,
1280681,Mykola Mykhaylenko,Dynamo Kyiv,Milieu defensif,24,UKR,91,,436,
724735,Médrick Rauzduel,Raon L Etape,Lateral,,,,,90,
1295898,N'Dri Koffi,Hamrun Spartans,Buteur,,,,,464,plusieurs candidats
724805,Nabil Amrane,Dieppe,Ailier,,,,,85,
671958,Nacho,Cartagena,Ailier,,,,,120,
715572,Nacho,Sant Just,Lateral,,,,,24,
716032,Nacho,Atletico Palma del Rio,Ailier,,,,,90,
1254705,Nacho Quintana,Eldense,Buteur,,,,,90,plusieurs candidats
1636071,Nacho Vila,Orihuela,Lateral,,,,,75,"nom seul, non confirme"
715973,Nader Ghabbour,Toledo,Defenseur central,,,,,68,
1086573,Nahuel Arroyo,CF Talavera de la Reina,Ailier,,,,,90,plusieurs candidats
951976,Nair Tiknizyan,FK Crvena Zvezda,Lateral,26,ARM,23,,854,
1324036,Naissim Ayadi,US Chauvigny,Milieu offensif,,,,,85,
1572465,Namrud Embaye,FV Illertissen,Milieu relayeur,,,,,100,
1659878,Nana Boakye,Brann,Defenseur central,20,GHA,4,,360,"nom seul, non confirme"
118119,Nanclares,Toledo,Milieu defensif,,,,,67,
184598,Nano,Lincoln Red Imps FC,Lateral,,,,,450,
860748,Nardin Mulahusejnovic,FC Noah,Buteur,28,BIH,32,,570,
1874163,Nassim Sabihi,Avranches,Buteur,,,,,180,
1448524,Nathan Dlamini,Blackburn Rovers,Buteur,,,,,69,
1874286,Nathan Fromaget,Vendee Fontenay Foot,Lateral,,,,,79,
1662417,Nathan Tronchet,Blois,Defenseur central,,,,,90,
914833,Nathan Vitré,Bourg en Bresse Peronnas,Defenseur central,27,FRA,6,,90,
1017739,Nathanaël Saintini,FC Noah,Defenseur central,25,GLP,39,,717,
1445405,Nathaniel Opoku,Newport County,Buteur,24,GHA,24,,71,"nom seul, non confirme"
517796,Nauzet García,Lincoln Red Imps FC,Gardien,,,,,90,plusieurs candidats
1469659,Naïm Dhib,Lyon La Duchere,Milieu relayeur,,,,,90,
724659,Naïm Ighbane,Lyon La Duchere,Defenseur central,,,,,90,
1690270,Neco Rubayo,Toledo,Milieu relayeur,,,,,67,
811069,Neil Kengni Kuemo,Forest Green Rovers,Lateral,,,,,45,
182641,Nemanja Bilbija,Zrinjski Mostar,Buteur,35,BIH,99,,367,"nom seul, non confirme"
679101,Neophytos Michael,Pafos FC,Gardien,32,CYP,93,,540,plusieurs candidats
280443,Nermin Zolotic,FC Noah,Defenseur central,32,BIH,44,,180,
1637776,Nestor Lucas,Numancia,Milieu relayeur,,,,,90,plusieurs candidats
932736,Neven Djurasek,Zrinjski Mostar,Milieu defensif,27,CRO,30,,512,
426465,Nianankoro Doumbia,Chantilly US,Milieu defensif,,,,,150,plusieurs candidats
1369640,Nicholas Pozo,Lincoln Red Imps FC,Milieu relayeur,,,,,170,"nom seul, non confirme"
1185583,Nick Gutmann,Eintracht Norderstedt,Lateral,,,,,119,
498522,Nick Townsend,Eastleigh,Gardien,31,ATG,1,,90,"nom seul, non confirme"
724583,Nickson Tibeau,AS Gosier,Lateral,,,,,90,
938408,Niclas Stierlin,Hallescher FC,Milieu defensif,,,,,86,
715899,Nico Aguirre,Inter de Valdemoro,Milieu offensif,,,,,71,"nom seul, non confirme"
97635,Nico Baleani,Constancia,Milieu defensif,,,,,73,
715959,Nico Carrillo,CD Yuncos,Gardien,,,,,90,plusieurs candidats
522300,Nico Conesa,Pontevedra,Milieu defensif,,,,,53,"nom seul, non confirme"
1671068,Nico Poplawski,SV Atlas Delmenhorst,Ailier,,,,,83,
1563327,Nico Thoben,Blau-Weiss Lohne,Milieu relayeur,,,,,64,
570014,Nicolas Fenski,SV Hemelingen,Ailier,,,,,66,
521999,Nicolas Ortegel,BFC Dynamo,Gardien,,,,,120,
1562973,Nicolo Calabrese,Carrarese,Defenseur central,20,ITA,37,,79,
1383478,Niilo Kujasalo,KuPS,Milieu relayeur,,,,,180,
1103823,Nikita Iosifov,NK Celje,Buteur,24,RUS,20,,855,
602547,Niklas Landgraf,Hallescher FC,Lateral,,,,,86,
767796,Niklas Tarnat,Sandhausen,Milieu defensif,,,,,87,
1270116,Niko Jankovic,Rijeka,Milieu relayeur,24,CRO,4,,29,"nom seul, non confirme"
1222719,Nikola Stankovic,FK Crvena Zvezda,Ailier,22,SRB,24,,79,plusieurs candidats
1379333,Nikolai Micallef,Hamrun Spartans,Lateral,,,,,76,
988798,Nikolas Panayiotou,Omonia Nicosia,Defenseur central,25,CYP,30,,90,
629921,Nikolay Obolskiy,Cordoba,Buteur,28,RUS,9,,81,
1372367,Nil Jimenez,Cartagena,Lateral,,,,,80,plusieurs candidats
1813632,Nil Sauret,Atletic Lleida,Milieu relayeur,,,,,54,
243496,Nils Röseler,Homburg,Defenseur central,,,,,90,
1449716,Nino Marcelli,Slovan Bratislava,Ailier,20,SVK,18,,513,
1888624,Nkashama Muteba,Montreuil FC,Ailier,,,,,56,
562057,Noaam Merabti,Marcquois,Buteur,,,,,90,
1844131,Noah Donkor,Troyes,Lateral,,,,,154,"nom seul, non confirme"
1664686,Noah Pesch,Magdeburg,Ailier,20,CRO,10,,58,
1874246,Noah Renou,Vendee Fontenay Foot,Gardien,,,,,90,
724498,Noam Blé,Blois,Ailier,,,,,90,"nom seul, non confirme"
1477915,Noam Harush,Maccabi Tel Aviv,Lateral,20,ISR,21,,270,
227867,Noel Carbonell,Sant Andreu,Milieu relayeur,,,,,70,
724725,Nolan Wieczorek,Bethune,Ailier,,,,,76,
857707,Novica Erakovic,Omonia Nicosia,Milieu offensif,26,MNE,44,,333,
1201761,Noé Sommer,Blois,Milieu offensif,,,,,71,"nom seul, non confirme"
1477918,Ofek Melika,Maccabi Tel Aviv,Gardien,21,ISR,22,,90,
766814,Ofri Arad,Kairat Almaty,Milieu defensif,27,ISR,15,,294,
1214341,Ognjen Bjelicic,Hamrun Spartans,Defenseur central,,,,,539,
280873,Ognjen Cancarevic,FC Noah,Gardien,36,ARM,22,,90,
638140,Oier Canales,CD Getxo,Milieu defensif,,,,,90,"nom seul, non confirme"
636336,Oier del Cura,Portugalete,Defenseur central,,,,,90,
510843,Oleksandr Karavaev,Dynamo Kyiv,Lateral,33,UKR,20,,180,
1359828,Oliver Bainbridge,South Shields,Lateral,,,,,90,
215120,Oliver Banks,York City,Ailier,,,,,82,plusieurs candidats
1467048,Oliver Bostock,West Bromwich Albion,Ailier,18,WAL,37,,73,
1691370,Oliver Kovacic,Homburg,Buteur,,,,,72,"nom seul, non confirme"
854293,Olivier Verdon,Ludogorets Razgrad,Defenseur central,30,BEN,24,,675,
1340848,Olle Samuelsson,Häcken,Defenseur central,21,SWE,23,,260,
1805494,Ollie Hobden,Charlton Athletic,Lateral,,,,,64,
711374,Ollie Pearce,York City,Buteur,,,,,90,plusieurs candidats
1681729,Olzhas Baybek,Kairat Almaty,Milieu relayeur,20,KAZ,17,,82,
246374,Omar Balde,Les Sables VF,Defenseur central,,,,,90,plusieurs candidats
466281,Omar Hassidou,Raon L Etape,Milieu defensif,,,,,90,
1664734,Omar Janneh,Lausanne,Buteur,,,,,145,"nom seul, non confirme"
1575703,Omar Ouhdadi,Ourense,Ailier,,,,,89,
212470,Oriol Romeu,Southampton,Milieu defensif,34,ESP,28,,63,
1893956,Oscar Aissat,Amiens,Milieu offensif,,,,,53,
1162633,Oscar De Frutos,Numancia,Defenseur central,,,,,82,"nom seul, non confirme"
715956,Oscar Fernández,CD Yuncos,Buteur,,,,,54,plusieurs candidats
724517,Oscar Lecanu,Bayeux,Gardien,,,,,180,
703925,Oscar Moreso,Audace Cerignola,Milieu defensif,,,,,78,
717517,Oscar Olmedilla,CD Quintanar del Rey,Buteur,,,,,89,
1155249,Osher Davida,Maccabi Tel Aviv,Ailier,24,ISR,77,,277,
1347994,Otto Ruoppi,KuPS,Ailier,20,FIN,34,,720,
93153,Oualid Zemmouri,St Cyr Collonges au Mont d'Or,Defenseur central,,,,,90,
724826,Oumar Diallo,Montreuil FC,Lateral,,,,,67,plusieurs candidats
443278,Oumar N'Diaye,Chantilly US,Lateral,,,,,155,plusieurs candidats
46689,Oumar Sissoko,Montreuil FC,Gardien,,,,,180,plusieurs candidats
724395,Oumarou Aboubakar,FC Perigny,Defenseur central,,,,,90,
1693334,Pablo Aguinaga,SD Logrones,Ailier,,,,,78,
1727364,Pablo Arriaza,Malaga,Milieu relayeur,,,,,90,
724342,Pablo Bonneil,Canet Roussillon,Lateral,,,,,90,
637964,Pablo Fernández,Uniao de Leiria,Ailier,29,ESP,19,,90,"nom seul, non confirme"
1559972,Pablo Rojo,Guadalajara,Milieu defensif,,,,,90,"nom seul, non confirme"
675526,Pablo Santiago,Sant Andreu,Lateral,,,,,70,plusieurs candidats
716449,Pablo Serna,Los Garres,Milieu defensif,,,,,45,plusieurs candidats
1435324,Pablo Valencia,Eldense,Gardien,,,,,180,plusieurs candidats
715231,Paco,Negreira,Defenseur central,,,,,71,
1819237,Paki,Ebro,Ailier,,,,,57,
1477702,Panagiotis Andreou,Omonia Nicosia,Milieu relayeur,19,CYP,74,,349,"nom seul, non confirme"
1690821,Papa Daniel,NK Celje,Milieu defensif,24,NGA,13,,163,plusieurs candidats
724737,Papa Fall,Raon L Etape,Buteur,,,,,84,"nom seul, non confirme"
930628,Pape Ibnou Ba,Orléans,Buteur,33,MTN,14,,90,"nom seul, non confirme"
724533,Pape Yatma Diop,ASC Biesheim,Milieu relayeur,,,,,68,"nom seul, non confirme"
716451,Paquitas,Los Garres,Lateral,,,,,58,
716336,Parada,CD Azuaga,Ailier,,,,,64,plusieurs candidats
1072505,Pascal Schmedemann,Hallescher FC,Defenseur central,,,,,90,
141119,Pascal Testroet,Sandhausen,Buteur,,,,,90,
1395985,Patrick Kelly,Barnsley,Milieu offensif,21,NIR,22,,90,"nom seul, non confirme"
1709839,Patrick Zabi,Reims,Lateral,,,,,151,
469940,Patrik Twardzik,FC Gütersloh,Buteur,,,,,90,
1422346,Pau Darbra,Sant Andreu,Milieu relayeur,,,,,70,
1576562,Pau Ferrer,Ponferradina,Buteur,,,,,73,
1840724,Pau Garcia,Constancia,Milieu relayeur,,,,,120,plusieurs candidats
716098,Pau Seguí,Constancia,Gardien,,,,,120,
675624,Pau Tejón,CD Roda,Buteur,,,,,73,
89739,Pau Torres,Atletic Lleida,Gardien,,,,,90,"nom seul, non confirme"
470875,Paul Aubel,Bayeux,Milieu offensif,,,,,180,
724807,Paul Bentayou,Dieppe,Defenseur central,,,,,90,
1081049,Paul Blackett,South Shields,Buteur,,,,,45,"nom seul, non confirme"
476611,Paul Clément,Merignac,Defenseur central,,,,,73,plusieurs candidats
1121967,Paul Dawson,,Ailier,,,,,180,plusieurs candidats
1863032,Paul Eymard,Saint-Etienne,Milieu relayeur,,,,,77,
724328,Paul Terrien,Avranches,Defenseur central,,,,,179,
899628,Paulius Golubickas,KuPS,Ailier,26,LTU,35,,45,
535898,Paulo Ricardo,KuPS,Defenseur central,31,BRA,4,,90,plusieurs candidats
1054736,Pavlo Isenko,Universitatea Craiova,Gardien,22,UKR,77,,540,
643244,Pedro Belar,Portugalete,Lateral,,,,,67,
1301631,Pedro Benito,Real Murcia,Buteur,,,,,90,"nom seul, non confirme"
724585,Pedro Capo,AS Gosier,Defenseur central,,,,,180,
1720520,Pedro Cedillo,Almeria,Defenseur central,18,ESP,32,,180,
716040,Pedro Chacón,Atletico Palma del Rio,Buteur,,,,,61,"nom seul, non confirme"
513707,Pedro Lopez,AD Ceuta FC,Gardien,30,ESP,1,,90,"nom seul, non confirme"
75192,Pedro Léon,Real Murcia,Buteur,,,,,111,plusieurs candidats
1109550,Pedro Naressi,Ludogorets Razgrad,Milieu relayeur,28,BRA,30,,660,
716416,Pedro Riesgo,Puerto de Vega,Milieu relayeur,,,,,79,
391408,Pere Pons,AEK Larnaca,Milieu relayeur,33,ESP,17,,611,"nom seul, non confirme"
520903,Petar Mamic,Zrinjski Mostar,Lateral,29,CRO,12,,626,
1282540,Petar Stanic,Ludogorets Razgrad,Milieu relayeur,24,SRB,14,,858,"nom seul, non confirme"
951951,Peter Pokorny,Slovan Bratislava,Milieu relayeur,24,SVK,3,,148,
678161,Peter Vindahl Jensen,Sparta Prague,Gardien,,,,,540,"nom seul, non confirme"
882780,Petros Ioannou,AEK Larnaca,Lateral,27,CYP,2,,120,"nom seul, non confirme"
